num,M1,M2,mu,WHnu,WHmuL,BHmuL,BHmuR,BmuLmuR,sum
115356,1072.06379,1123.47407,278.403489,3.51194291e-09,-7.89334122e-10,2.32556928e-10,-4.6358311e-10,1.90905823e-10,2.68248843e-09
115358,2698.18504,1108.05524,269.629459,3.56190323e-09,-7.75597114e-10,9.80631143e-11,-1.95549323e-10,2.84949965e-11,2.71731491e-09
115360,3627.97462,1646.45063,266.719027,2.50438892e-09,-5.79118066e-10,7.73307013e-11,-1.54170912e-10,1.47513067e-11,1.86318195e-09
115362,2656.03033,1473.46305,280.2383,2.65696558e-09,-6.08057474e-10,9.97501172e-11,-1.9891989e-10,3.06266616e-11,1.98036499e-09
115364,3852.16344,1004.77411,275.244424,3.88198157e-09,-8.43166915e-10,6.97563905e-11,-1.39113283e-10,1.29375607e-11,2.98239533e-09
115370,3209.60248,1031.55963,283.434789,3.80261878e-09,-8.54292461e-10,8.60502763e-11,-1.715937e-10,2.07869531e-11,2.88356985e-09
115372,4840.03352,1007.91591,253.964337,4.34171558e-09,-9.75085631e-10,6.33685342e-11,-1.26286996e-10,7.4402001e-12,3.31115169e-09
115374,3399.8385,1550.53405,250.351053,2.642372e-09,-5.72552384e-10,7.72735633e-11,-1.54075283e-10,1.55016884e-11,2.00851959e-09
115404,3824.01133,1504.18154,268.039808,2.72247914e-09,-6.24056609e-10,7.29721917e-11,-1.45490017e-10,1.30628405e-11,2.03896754e-09
115414,1326.55983,1449.25016,257.134688,2.92550836e-09,-6.67155574e-10,2.04595384e-10,-4.07725982e-10,1.26349008e-10,2.18157119e-09
115418,3097.26483,1544.23014,250.806996,2.84599067e-09,-6.57453531e-10,9.6244845e-11,-1.91795798e-10,2.09119351e-11,2.11389812e-09
115430,1299.31805,1439.56046,274.972961,2.73884276e-09,-6.20847771e-10,1.92481589e-10,-3.83750874e-10,1.29889152e-10,2.05661486e-09
115436,1769.33561,1529.2263,248.610684,2.95067398e-09,-6.93563725e-10,1.71750254e-10,-3.4214105e-10,7.40570195e-11,2.16077648e-09
115440,1101.29573,1273.342,258.74486,3.36458048e-09,-7.71738377e-10,2.47917073e-10,-4.93961386e-10,1.8532235e-10,2.53212015e-09
115448,4410.31186,1718.0452,263.833983,2.41415973e-09,-5.57096269e-10,6.38343014e-11,-1.27262072e-10,9.16740534e-12,1.8028031e-09
115476,2013.08453,1641.55764,272.751417,2.44537623e-09,-5.63919766e-10,1.32400055e-10,-2.63975995e-10,5.5109401e-11,1.80498993e-09
115480,2078.94058,1861.01018,258.786549,2.29883218e-09,-5.40611234e-10,1.38074211e-10,-2.75170958e-10,5.17191139e-11,1.67284331e-09
115486,3167.37709,1266.63803,266.677122,3.22911596e-09,-7.27383451e-10,8.78402359e-11,-1.75130526e-10,2.02119512e-11,2.43465417e-09
115506,3484.95239,1091.47581,258.111896,3.92919444e-09,-8.85490439e-10,8.52578445e-11,-1.69930332e-10,1.6360711e-11,2.97539223e-09
115512,2650.70815,1610.65153,256.730088,2.53903625e-09,-5.6360905e-10,1.00146441e-10,-1.99669824e-10,2.82350493e-11,1.90413886e-09
115522,2175.82076,1702.80433,265.368766,2.33801719e-09,-5.234669e-10,1.1818103e-10,-2.35652707e-10,4.40358413e-11,1.74111445e-09
115528,2591.91736,1748.66696,280.899865,2.28157363e-09,-5.39753029e-10,1.05647586e-10,-2.10646923e-10,3.31788202e-11,1.67000009e-09
115540,1954.16323,1381.35478,273.052806,2.92935432e-09,-6.72399039e-10,1.39001624e-10,-2.77121004e-10,5.98207128e-11,2.17865662e-09
115550,2398.68706,1833.86368,249.682538,2.21737281e-09,-4.82469248e-10,1.0627635e-10,-2.11900638e-10,3.3319463e-11,1.66259874e-09
115554,3038.90853,1368.37261,248.339456,3.26342101e-09,-7.51291034e-10,1.00314528e-10,-1.99883384e-10,2.20016613e-11,2.43456278e-09
115580,1268.44723,1362.56358,249.297982,3.12646801e-09,-6.93750697e-10,2.09429098e-10,-4.17353905e-10,1.31383269e-10,2.35617578e-09
115588,3537.92959,1806.49,285.290404,2.16491581e-09,-5.10065959e-10,7.62029054e-11,-1.51964324e-10,1.6306021e-11,1.59539445e-09
115594,3264.38446,1392.81393,249.351324,3.01809669e-09,-6.6162945e-10,8.42065308e-11,-1.67868152e-10,1.74822912e-11,2.29028791e-09
115614,1692.94798,1972.58339,247.539788,2.1424654e-09,-4.80882746e-10,1.57098429e-10,-3.13117347e-10,7.22700849e-11,1.57783382e-09
115616,4834.01454,1547.50062,260.501209,2.72778021e-09,-6.27990572e-10,5.96700653e-11,-1.18947766e-10,7.35357199e-12,2.04786551e-09
115630,4096.77974,1965.55122,250.53167,2.17080325e-09,-4.95290941e-10,6.90657041e-11,-1.37667474e-10,1.04018641e-11,1.6173124e-09
115642,4438.82028,1538.59231,252.418872,2.82333976e-09,-6.48474064e-10,6.65347388e-11,-1.32606745e-10,8.88328429e-12,2.11767697e-09
115654,2849.31005,1755.94228,274.469886,2.235321e-09,-5.09736707e-10,9.1562807e-11,-1.82595146e-10,2.52743207e-11,1.65982628e-09
115676,1959.92876,1638.29312,250.607745,2.52344688e-09,-5.54994326e-10,1.3331697e-10,-2.65773708e-10,5.28928193e-11,1.88888864e-09
115688,4668.68633,1262.18883,278.715567,3.11498946e-09,-7.02983361e-10,5.81379345e-11,-1.15941588e-10,8.30272827e-12,2.36250518e-09
115690,3982.92792,1560.68984,252.922437,2.61092831e-09,-5.68113914e-10,6.60910672e-11,-1.31784198e-10,1.08082692e-11,1.98792954e-09
115722,1170.74445,1081.45117,281.579809,3.66138319e-09,-8.31371438e-10,2.20522885e-10,-4.3959284e-10,1.68878303e-10,2.7798201e-09
115728,1227.5957,1300.50505,263.538143,3.08151955e-09,-6.77063652e-10,2.01678008e-10,-4.0205303e-10,1.37988111e-10,2.34206898e-09
115740,3367.24168,1492.47786,271.472758,2.682476e-09,-6.09331954e-10,8.02733135e-11,-1.60067098e-10,1.74819385e-11,2.0108322e-09
115770,2769.84549,1216.91681,293.883381,3.14370526e-09,-7.23587081e-10,9.66966471e-11,-1.92847649e-10,2.95182191e-11,2.3534854e-09
115774,3316.20277,1637.34735,252.664885,2.5137105e-09,-5.53189488e-10,8.03180117e-11,-1.60138302e-10,1.67042017e-11,1.89740492e-09
115778,1404.87082,1288.4168,255.602249,3.38893738e-09,-7.82726271e-10,2.05390037e-10,-4.09222966e-10,1.18458822e-10,2.520837e-09
115780,2035.76106,1087.94827,279.113127,3.62509752e-09,-8.13172155e-10,1.32133522e-10,-2.63462828e-10,5.55971419e-11,2.7361932e-09
115784,1742.64107,1025.3521,262.071407,4.07861238e-09,-9.08021872e-10,1.61397892e-10,-3.21688816e-10,7.56781522e-11,3.08597773e-09
115786,2168.26331,1131.98803,252.147532,3.81558993e-09,-8.52032465e-10,1.33759808e-10,-2.66572545e-10,4.64974471e-11,2.87724218e-09
115812,4351.48301,1521.96837,252.727469,2.83572581e-09,-6.47697127e-10,6.71467096e-11,-1.33833308e-10,9.27884925e-12,2.13062093e-09
115816,3335.80866,1430.50687,255.675471,2.98982414e-09,-6.81799836e-10,8.68097567e-11,-1.73029632e-10,1.76053343e-11,2.23940976e-09
115822,2137.76465,1471.05947,259.910344,2.91387581e-09,-6.77675438e-10,1.3579775e-10,-2.70638949e-10,4.93880194e-11,2.15074719e-09
115844,2201.82361,1963.51535,254.688218,2.15751835e-09,-4.97366063e-10,1.26512724e-10,-2.5215811e-10,4.37972102e-11,1.57830411e-09
115850,2198.08102,1069.14574,260.211688,3.78918234e-09,-8.16938201e-10,1.21544775e-10,-2.42330868e-10,4.36865895e-11,2.89514464e-09
115856,4600.54804,1822.92365,278.290377,2.18255597e-09,-5.11345161e-10,5.94887413e-11,-1.18624548e-10,8.5823544e-12,1.62065736e-09
115858,1567.18928,1456.48101,273.656017,2.71152243e-09,-6.13371587e-10,1.6284499e-10,-3.2468675e-10,9.02552792e-11,2.02656436e-09
115870,4359.55792,1184.57836,278.671102,3.29906191e-09,-7.36257614e-10,6.17681693e-11,-1.23184747e-10,9.75289735e-12,2.51114061e-09
115872,3925.71133,1628.14784,277.850221,2.45601471e-09,-5.72791497e-10,7.02084168e-11,-1.39995371e-10,1.26101965e-11,1.82604645e-09
115880,3279.59004,1151.62148,248.176423,3.88055664e-09,-8.81558124e-10,9.38446028e-11,-1.86991674e-10,1.85411484e-11,2.92439259e-09
115882,3572.2535,1080.47524,291.234368,3.56630855e-09,-8.11255829e-10,7.66426443e-11,-1.52849384e-10,1.6541735e-11,2.69538772e-09
115888,3585.96035,1010.83599,249.217494,4.38294026e-09,-9.80193396e-10,8.56559366e-11,-1.70685683e-10,1.5077478e-11,3.33279459e-09
115904,3688.97728,1089.40888,258.109148,3.91785315e-09,-8.78599678e-10,7.99510683e-11,-1.59360486e-10,1.42336196e-11,2.97407767e-09
115910,4649.99058,1369.12091,248.976715,3.16313026e-09,-7.08938206e-10,6.2598061e-11,-1.2476858e-10,7.78115234e-12,2.39980268e-09
115930,3210.86462,1646.21215,251.747084,2.70273364e-09,-6.36004307e-10,9.52350834e-11,-1.89762024e-10,1.96025349e-11,1.99180493e-09
115940,2754.1292,1909.24878,259.452776,2.16583841e-09,-4.95221029e-10,9.91019972e-11,-1.9756759e-10,2.66345808e-11,1.59878637e-09
115950,4625.29209,1070.22903,248.100389,4.08313074e-09,-9.01203358e-10,6.45084118e-11,-1.28565996e-10,7.99287672e-12,3.12586267e-09
115954,2891.55027,1244.66113,271.22957,3.27562388e-09,-7.46088085e-10,9.69238688e-11,-1.93237925e-10,2.54900026e-11,2.45871175e-09
115958,1656.88294,1920.6897,247.903343,2.28866654e-09,-5.3165917e-10,1.72937614e-10,-3.44571938e-10,8.07363291e-11,1.66610938e-09
115980,4844.90717,1189.21007,269.918418,3.32202223e-09,-7.27537435e-10,5.51646412e-11,-1.10012953e-10,7.29591437e-12,2.5469324e-09
115982,2008.92095,1499.63824,260.834674,2.74662167e-09,-6.19356969e-10,1.34180197e-10,-2.67491534e-10,5.3489245e-11,2.04744261e-09
115984,4391.35924,1185.16747,263.004193,3.40214119e-09,-7.4191513e-10,6.16393023e-11,-1.2291123e-10,9.07755574e-12,2.60803168e-09
116012,2492.04535,1463.61704,261.694196,2.86850486e-09,-6.58355639e-10,1.13605533e-10,-2.26453279e-10,3.46639574e-11,2.13196543e-09
116024,2910.04265,1113.50905,256.121753,3.75182041e-09,-8.21935479e-10,9.63454534e-11,-1.92064545e-10,2.37675284e-11,2.85793336e-09
116038,1688.91826,1362.65383,280.365407,2.90282741e-09,-6.68237999e-10,1.56304011e-10,-3.11639192e-10,8.16699979e-11,2.16092423e-09
116040,4663.40632,2035.57465,246.682047,2.12740159e-09,-4.86208807e-10,6.16263947e-11,-1.22826907e-10,7.54813764e-12,1.58754041e-09
116048,3655.65302,1587.71111,280.711779,2.51728747e-09,-5.91083486e-10,7.5926476e-11,-1.51395057e-10,1.51596514e-11,1.86589506e-09
116056,3910.98004,1146.83377,253.819343,3.63950873e-09,-7.91690145e-10,7.13576995e-11,-1.42259998e-10,1.17725971e-11,2.78868888e-09
116058,1184.89697,1244.38885,254.699513,3.45494311e-09,-7.82664309e-10,2.31494755e-10,-4.61258035e-10,1.58614637e-10,2.60113015e-09
116060,4689.77679,1940.89297,259.909162,2.14024166e-09,-4.92318009e-10,5.94505223e-11,-1.18521339e-10,7.72086463e-12,1.59657369e-09
116070,2425.62658,1206.87298,262.891964,3.49964667e-09,-7.98140291e-10,1.19158103e-10,-2.37508381e-10,3.76515238e-11,2.62080762e-09
116078,1268.91423,1376.64392,261.469722,2.97564568e-09,-6.65086297e-10,2.02436942e-10,-4.03514106e-10,1.33065775e-10,2.242548e-09
116084,2078.50344,1599.89711,270.285552,2.58150234e-09,-6.05429559e-10,1.34614853e-10,-2.68338659e-10,5.30156157e-11,1.89536459e-09
116098,1219.43374,1262.14615,250.653973,3.44988593e-09,-7.79970755e-10,2.27831436e-10,-4.53930501e-10,1.49308749e-10,2.59312486e-09
116110,4362.41282,1451.29076,269.431586,2.76534261e-09,-6.23515553e-10,6.21791465e-11,-1.23989451e-10,9.43128199e-12,2.08944804e-09
116112,1332.91094,1265.76488,279.973959,3.09897011e-09,-7.03215217e-10,1.90613035e-10,-3.80031305e-10,1.27686324e-10,2.33402295e-09
116114,3802.17356,1477.91002,259.175393,2.88641983e-09,-6.65758789e-10,7.67949409e-11,-1.53070899e-10,1.31627331e-11,2.15754781e-09
116116,4300.66435,1340.2582,247.231625,3.17736815e-09,-6.96929869e-10,6.53542343e-11,-1.3027812e-10,9.1544081e-12,2.42466881e-09
116118,4479.25212,1673.74516,286.799473,2.33876025e-09,-5.51423649e-10,6.09591133e-11,-1.21566175e-10,9.43927628e-12,1.73616881e-09
116124,2892.58067,1466.84179,257.314282,2.80974575e-09,-6.2426183e-10,9.36842962e-11,-1.86779566e-10,2.35838344e-11,2.11597248e-09
116126,4432.51112,1633.60135,255.381622,2.5031641e-09,-5.52630328e-10,6.02870738e-11,-1.2020779e-10,8.51918546e-12,1.89913224e-09
116128,2277.00618,1785.85772,264.65974,2.30841423e-09,-5.3411135e-10,1.2052481e-10,-2.40266041e-10,4.17949625e-11,1.69635661e-09
116136,2077.77066,1204.95348,270.92001,3.44480989e-09,-7.95662447e-10,1.37555889e-10,-2.74190468e-10,5.42204239e-11,2.56673329e-09
116138,3607.91301,1133.249,271.319594,3.65344052e-09,-8.36707352e-10,8.06957572e-11,-1.60869709e-10,1.56423381e-11,2.75220156e-09
116140,4116.25204,1517.7627,285.699506,2.5806987e-09,-6.02042457e-10,6.62273086e-11,-1.3207272e-10,1.15227916e-11,1.92433362e-09
116144,2237.46994,1129.83305,274.781053,3.54864242e-09,-7.99354735e-10,1.22431846e-10,-2.44103077e-10,4.51963865e-11,2.67281284e-09
116154,3843.80397,1058.53096,289.646158,3.64735182e-09,-8.24786977e-10,7.13305162e-11,-1.42255602e-10,1.38620699e-11,2.76550183e-09
116164,4180.41148,1046.76438,279.141723,3.77597702e-09,-8.43310234e-10,6.63618094e-11,-1.323329e-10,1.10157365e-11,2.87771144e-09
116180,4344.80232,1176.13939,277.096055,3.40027334e-09,-7.70368919e-10,6.42221364e-11,-1.28060326e-10,9.98913743e-12,2.57605537e-09
116188,1208.78833,1619.60348,282.223983,2.42432478e-09,-5.65321098e-10,2.07204342e-10,-4.13084352e-10,1.54022942e-10,1.80714661e-09
116206,1783.04107,1830.36375,270.080618,2.18533284e-09,-5.02327941e-10,1.45852147e-10,-2.90792604e-10,6.91932346e-11,1.60725768e-09
116214,2705.04408,1047.6674,280.699329,3.76705731e-09,-8.45982105e-10,1.01715501e-10,-2.0282048e-10,3.03561049e-11,2.85032634e-09
116224,4348.53981,1413.11947,263.013162,2.8871144e-09,-6.45963891e-10,6.30207301e-11,-1.25656255e-10,9.33399862e-12,2.18784898e-09
116238,2806.16613,1345.32747,259.782855,3.21808908e-09,-7.49583484e-10,1.06727614e-10,-2.12698806e-10,2.73697641e-11,2.38990417e-09
116242,1525.49699,1911.17287,246.698043,2.33905677e-09,-5.49048054e-10,1.91850187e-10,-3.82187453e-10,9.74361563e-11,1.69710761e-09
116266,4027.96701,1974.11871,263.156294,2.11561025e-09,-4.94934676e-10,7.05000129e-11,-1.40539523e-10,1.14012071e-11,1.56203727e-09
116270,4097.03275,1291.93329,279.560219,3.01462042e-09,-6.777534e-10,6.51047774e-11,-1.29841542e-10,1.12693202e-11,2.28339958e-09
116272,1963.51417,1544.51395,247.231317,2.83323725e-09,-6.44708701e-10,1.46260461e-10,-2.91455184e-10,5.61015275e-11,2.09943535e-09
116292,1498.16205,1652.40735,269.924178,2.45364729e-09,-5.66618524e-10,1.75488066e-10,-3.49828733e-10,1.0037084e-10,1.81305894e-09
116296,3717.1654,1415.88046,264.518589,2.86579925e-09,-6.41145865e-10,7.31274574e-11,-1.45811079e-10,1.35738049e-11,2.16554357e-09
116298,4299.50508,1204.09123,270.74535,3.31171091e-09,-7.34233753e-10,6.31810672e-11,-1.25990998e-10,9.84809622e-12,2.52451532e-09
116308,4945.38668,1408.69216,259.872623,3.07167364e-09,-7.16246265e-10,6.0979092e-11,-1.21535166e-10,7.12271025e-12,2.30199402e-09
116310,1436.69467,1147.86432,267.051725,3.56015924e-09,-7.97125296e-10,1.85881552e-10,-3.70523516e-10,1.09908174e-10,2.68830015e-09
116316,4595.80339,1699.46243,286.98796,2.29220278e-09,-5.38109824e-10,5.88457322e-11,-1.17356783e-10,8.83134879e-12,1.70441326e-09
116322,3055.48782,1019.63836,251.577298,4.07974437e-09,-8.69769203e-10,9.0469715e-11,-1.80358532e-10,2.06993515e-11,3.1407857e-09
116342,2255.61477,1132.99177,256.524989,3.81404631e-09,-8.65354957e-10,1.3085935e-10,-2.60786135e-10,4.39231686e-11,2.86268774e-09
116352,2110.06702,1707.49313,265.729714,2.38516577e-09,-5.4599694e-10,1.27106223e-10,-2.53405713e-10,4.87298346e-11,1.76159918e-09
116370,1390.0819,1658.5808,250.384201,2.47441233e-09,-5.41089742e-10,1.79721463e-10,-3.5826207e-10,1.03600784e-10,1.85838276e-09
116372,4212.98833,1294.92696,259.794563,3.23768075e-09,-7.2939131e-10,6.77648804e-11,-1.35090568e-10,1.02010525e-11,2.4511648e-09
116384,2409.76926,1275.92462,265.720035,3.18244252e-09,-7.1029374e-10,1.12434679e-10,-2.24169028e-10,3.67641315e-11,2.39717857e-09
116386,1393.16776,1853.23842,246.88301,2.34223505e-09,-5.35270357e-10,1.97041565e-10,-3.92618249e-10,1.1101538e-10,1.72240338e-09
116396,4078.35279,1985.23841,257.064256,2.07957394e-09,-4.71533415e-10,6.67669952e-11,-1.33114598e-10,1.05491106e-11,1.55224204e-09
116414,1246.91352,1193.71753,275.676115,3.30703304e-09,-7.40675606e-10,2.02279573e-10,-4.03268191e-10,1.42505124e-10,2.50787394e-09
116422,1124.40503,1069.70186,260.762808,3.9720766e-09,-8.97852351e-10,2.43975456e-10,-4.86129681e-10,1.80184872e-10,3.0122549e-09
116424,1147.21986,1509.41266,259.559784,2.66184615e-09,-5.85087658e-10,2.10411368e-10,-4.19452529e-10,1.51197203e-10,2.01891454e-09
116436,4757.84895,2070.94945,248.236303,2.17233898e-09,-5.16576641e-10,6.51075755e-11,-1.29721063e-10,7.53305795e-12,1.5986819e-09
116454,3862.42912,1313.43009,251.532617,3.279517e-09,-7.36115076e-10,7.5235712e-11,-1.49959171e-10,1.22902717e-11,2.48096874e-09
116470,1202.21032,1764.6975,253.39097,2.43267602e-09,-5.61521334e-10,2.24777292e-10,-4.47878473e-10,1.51014778e-10,1.79906828e-09
116490,2120.09721,1733.35968,257.156684,2.32382413e-09,-5.12253388e-10,1.20428572e-10,-2.40122035e-10,4.49403191e-11,1.73681759e-09
116492,2141.8127,1583.67298,271.200587,2.58198107e-09,-6.01223969e-10,1.28805688e-10,-2.5677984e-10,4.92550417e-11,1.90203799e-09
116510,1669.72523,1119.17581,259.86324,3.86282408e-09,-8.87005741e-10,1.75988158e-10,-3.50681686e-10,8.53446989e-11,2.88646951e-09
116514,4400.13796,1788.22785,249.79114,2.30168329e-09,-5.04897556e-10,6.02444372e-11,-1.20118383e-10,8.43186273e-12,1.74534365e-09
116516,2376.38676,1705.20847,258.686434,2.36103447e-09,-5.22097874e-10,1.08550566e-10,-2.16443579e-10,3.55165946e-11,1.76656018e-09
116526,4896.60348,1652.09936,248.179245,2.6181132e-09,-5.92853635e-10,5.89650008e-11,-1.17527136e-10,6.7834604e-12,1.97348089e-09
116536,4280.01451,1261.77516,253.776709,3.3974317e-09,-7.62951015e-10,6.80713595e-11,-1.35683466e-10,9.7111899e-12,2.57657977e-09
116538,2609.25262,1127.44336,254.845858,3.73934927e-09,-8.23517015e-10,1.08251759e-10,-2.15782993e-10,3.04705838e-11,2.8387716e-09
116572,4462.54928,1013.63145,291.679517,3.76487032e-09,-8.44227136e-10,6.10059065e-11,-1.21672975e-10,9.73941746e-12,2.86971554e-09
116592,4795.42499,1227.70604,262.053057,3.44428478e-09,-7.83729986e-10,6.10949187e-11,-1.21786479e-10,7.64033553e-12,2.60750357e-09
116606,4953.28819,1090.17124,255.168329,3.8523145e-09,-8.42954797e-10,5.76065521e-11,-1.14840611e-10,6.78252945e-12,2.95890817e-09
116618,1521.87758,1289.41252,290.210138,2.97202122e-09,-6.81758764e-10,1.67141691e-10,-3.33292619e-10,1.01355731e-10,2.22546726e-09
116638,2688.38285,1196.27744,276.539068,3.37202202e-09,-7.71407259e-10,1.03985622e-10,-2.07324161e-10,3.06452858e-11,2.52792151e-09
116648,2525.73848,1434.47988,269.903659,2.89109956e-09,-6.73795e-10,1.12773762e-10,-2.24806193e-10,3.48533469e-11,2.14012548e-09
116654,4507.58292,1665.50426,265.507001,2.45419897e-09,-5.60994153e-10,6.12211396e-11,-1.22064969e-10,8.65629555e-12,1.84101728e-09
116664,2033.09292,1499.43492,271.72744,2.7552921e-09,-6.46024339e-10,1.38291651e-10,-2.75666179e-10,5.61919623e-11,2.0280852e-09
116666,4877.23819,1287.13425,258.810668,3.26357897e-09,-7.33441184e-10,5.86642476e-11,-1.16948575e-10,7.13732e-12,2.47899078e-09
116670,1974.48089,1462.31834,257.311325,2.81791652e-09,-6.26392473e-10,1.34862164e-10,-2.68855963e-10,5.42709176e-11,2.11180117e-09
116688,4891.56752,1383.84985,250.254209,3.24480603e-09,-7.55721161e-10,6.38010309e-11,-1.27126826e-10,7.17378423e-12,2.43293286e-09
116692,4528.3752,1739.41315,269.581366,2.37055698e-09,-5.55599473e-10,6.27364074e-11,-1.25074281e-10,8.8306868e-12,1.76145032e-09
116702,2692.44141,1587.23633,250.452575,2.66829988e-09,-5.96733755e-10,1.02873384e-10,-2.05062381e-10,2.74239931e-11,1.99680113e-09
116708,1374.72386,1679.67273,248.253585,2.49224482e-09,-5.50984707e-10,1.87083406e-10,-3.72883994e-10,1.07958476e-10,1.863418e-09
116712,3619.47905,1172.41892,259.008194,3.43681365e-09,-7.38860836e-10,7.35566538e-11,-1.46674927e-10,1.40070192e-11,2.63884156e-09
116714,4581.89108,1350.67214,253.198609,3.17922098e-09,-7.17581099e-10,6.35499351e-11,-1.26670292e-10,8.20225546e-12,2.40672178e-09
116716,3996.84778,1148.35105,253.308427,3.87459992e-09,-8.92032185e-10,7.80207182e-11,-1.5546633e-10,1.19119983e-11,2.91703413e-09
116760,3368.29599,1835.58094,264.585238,2.21136285e-09,-5.04792548e-10,8.01830573e-11,-1.59873575e-10,1.69707261e-11,1.64385051e-09
116782,1986.61351,1440.94761,280.208372,2.69881901e-09,-6.13550437e-10,1.29917651e-10,-2.59073946e-10,5.67386095e-11,2.01285089e-09
116794,4094.71765,1939.38127,250.958512,2.17942853e-09,-4.93816721e-10,6.80682931e-11,-1.35688575e-10,1.03409558e-11,1.62833248e-09
116818,3085.15215,1235.10234,278.885779,3.19535959e-09,-7.22954532e-10,8.79468523e-11,-1.75376306e-10,2.20923799e-11,2.40706798e-09
116820,4978.55623,1086.57088,248.168063,3.94309718e-09,-8.57180818e-10,5.7976512e-11,-1.15565032e-10,6.55578349e-12,3.03488363e-09
116822,2921.76636,1335.41542,263.231587,3.01085762e-09,-6.63065775e-10,9.08830444e-11,-1.8122011e-10,2.32605485e-11,2.28071533e-09
116828,3933.55672,1463.8645,247.056093,2.85492055e-09,-6.19668071e-10,6.87575981e-11,-1.37080438e-10,1.10644212e-11,2.17799406e-09
116830,4927.33779,1967.92551,253.088516,2.24550168e-09,-5.33568786e-10,6.19449701e-11,-1.23436394e-10,6.99678713e-12,1.65743826e-09
116836,2996.85866,1510.55235,252.938743,2.77518348e-09,-6.18120917e-10,9.19206284e-11,-1.83244936e-10,2.16127007e-11,2.08735096e-09
116838,2754.98229,1591.68194,247.360664,2.65911984e-09,-5.88620979e-10,9.95211517e-11,-1.98383511e-10,2.55304986e-11,1.997167e-09
116842,1514.25513,1843.01084,274.86937,2.20672695e-09,-5.23787432e-10,1.77697687e-10,-3.5420899e-10,1.02160574e-10,1.60858879e-09
120010,2091.10785,1042.3938,257.100414,1.76461628e-09,-2.03916059e-10,3.5404913e-11,-7.07515286e-11,1.71375714e-11,1.54249118e-09
120022,3755.75631,1020.47353,271.954142,1.77061791e-09,-2.08109993e-10,2.14672687e-11,-4.29020872e-11,6.32557397e-12,1.54739867e-09
